order_id,customer_id,product,city,amount,quantity,order_date
505,312,Laptop,Medan,11986.61,5,2026-04-08
506,824,Keyboard,Medan,635.16,5,2026-02-04
507,308,Keyboard,Makassar,1431.46,2,2026-05-03
508,322,Mouse,Medan,487.49,3,2026-06-27
509,649,Monitor,Makassar,5127.9,3,2026-04-07
510,288,Monitor,Surabaya,2455.55,5,2026-02-21
511,607,Headset,Bandung,1458.91,5,2026-01-07
512,976,Webcam,Medan,1154.38,2,2026-04-23
513,817,Keyboard,Jakarta,1264.66,4,2026-06-22
514,512,Mouse,Surabaya,196.81,2,2026-04-19
515,809,Monitor,Jakarta,3796.27,5,2026-05-03
516,597,Monitor,Makassar,4026.45,4,2026-05-20
517,38,Keyboard,Makassar,971.97,1,2026-01-28
518,788,Mouse,Surabaya,166.54,5,2026-01-12
519,577,Webcam,Medan,1173.45,3,2026-04-21
520,109,Laptop,Jakarta,11104.86,5,2026-05-13
521,572,Headset,Makassar,675.75,3,2026-04-11
522,475,Webcam,Makassar,952.35,2,2026-03-30
523,26,Monitor,Jakarta,3181.73,1,2026-01-30
524,852,Webcam,Bandung,678.66,3,2026-04-27
525,804,Mouse,Makassar,293.17,4,2026-01-25
526,449,Webcam,Medan,655.13,3,2026-01-12
527,830,Webcam,Jakarta,418.07,3,2026-06-15
528,112,Webcam,Bandung,1143.94,2,2026-05-13
529,179,Headset,Bandung,862.68,4,2026-04-29
530,238,Monitor,Bandung,2745.55,4,2026-04-12
531,30,Webcam,Makassar,1106.48,4,2026-06-01
532,440,Monitor,Jakarta,4818.94,2,2026-03-13
533,771,Webcam,Jakarta,861.88,5,2026-02-17
534,375,Keyboard,Bandung,794.82,3,2026-06-21
535,884,Monitor,Makassar,5863.67,3,2026-06-02
536,398,Headset,Medan,1297.91,3,2026-04-01
537,866,Monitor,Makassar,2690.11,3,2026-06-07
538,605,Laptop,Bandung,11758.23,2,2026-03-20
539,120,Mouse,Surabaya,377.37,5,2026-04-10
540,429,Headset,Bandung,1277.17,4,2026-02-17
541,499,Webcam,Makassar,954.75,2,2026-05-23
542,171,Monitor,Surabaya,2561.19,3,2026-04-26
543,635,Laptop,Surabaya,19422.1,4,2026-02-04
544,200,Monitor,Makassar,4021.75,4,2026-04-15
545,702,Monitor,Medan,4840.57,4,2026-05-06
546,172,Laptop,Makassar,8370.33,2,2026-03-16
547,34,Keyboard,Bandung,898.89,2,2026-04-28
548,580,Webcam,Medan,839.78,1,2026-05-27
549,117,Keyboard,Makassar,1270.27,3,2026-05-19
550,843,Laptop,Medan,14556.24,4,2026-01-27
551,754,Webcam,Bandung,638.17,1,2026-04-26
552,270,Keyboard,Jakarta,770.79,1,2026-03-02
553,215,Webcam,Makassar,951.31,5,2026-06-11
554,439,Mouse,Makassar,155.69,2,2026-02-22
555,825,Laptop,Makassar,12209.79,3,2026-06-02
556,552,Mouse,Surabaya,491.6,3,2026-03-16
557,587,Keyboard,Makassar,1481.13,1,2026-02-04
558,986,Monitor,Jakarta,5969.94,2,2026-06-29
559,887,Mouse,Bandung,158.5,3,2026-03-05
560,780,Webcam,Medan,791.57,5,2026-06-11
561,276,Webcam,Medan,700.14,1,2026-06-12
562,814,Laptop,Medan,14187.36,3,2026-06-27
563,959,Keyboard,Medan,1435.33,3,2026-05-29
564,3,Webcam,Jakarta,984.75,4,2026-06-12
565,681,Webcam,Surabaya,1080.08,5,2026-04-12
566,224,Monitor,Bandung,3978.86,3,2026-03-14
567,346,Headset,Makassar,522.01,4,2026-03-29
568,916,Webcam,Jakarta,436.75,4,2026-01-05
569,128,Mouse,Medan,282.61,4,2026-02-21
570,706,Mouse,Surabaya,163.59,3,2026-01-24
571,671,Keyboard,Surabaya,307.15,2,2026-01-14
572,406,Webcam,Surabaya,980.79,2,2026-04-20
573,672,Laptop,Jakarta,8013.04,4,2026-01-20
574,136,Headset,Bandung,1183.06,4,2026-01-03
575,9,Webcam,Surabaya,1053.69,4,2026-06-27
576,136,Monitor,Jakarta,2915.79,1,2026-01-27
577,106,Keyboard,Surabaya,1345.29,2,2026-04-08
578,793,Mouse,Bandung,127.36,5,2026-01-03
579,625,Webcam,Bandung,752.08,2,2026-06-10
580,767,Mouse,Medan,346.43,4,2026-02-25
581,89,Laptop,Bandung,17029.35,5,2026-04-09
582,360,Monitor,Surabaya,5164.31,2,2026-03-12
583,661,Laptop,Bandung,14640.76,5,2026-06-05
584,292,Webcam,Jakarta,1078.31,3,2026-02-22
585,531,Headset,Makassar,620.7,4,2026-03-17
586,662,Laptop,Bandung,13938.65,1,2026-03-03
587,512,Webcam,Makassar,456.81,1,2026-04-03
588,957,Keyboard,Bandung,702.89,5,2026-04-18
589,375,Headset,Bandung,1596.63,1,2026-01-05
590,602,Laptop,Jakarta,11146.22,1,2026-01-16
591,972,Monitor,Makassar,3145.95,5,2026-04-17
592,434,Webcam,Medan,465.94,5,2026-05-18
593,631,Mouse,Surabaya,133.44,1,2026-05-11
594,944,Mouse,Bandung,314.56,4,2026-05-31
595,650,Webcam,Jakarta,648.14,4,2026-03-03
596,60,Mouse,Jakarta,469.85,1,2026-04-27
597,627,Headset,Jakarta,825.79,2,2026-01-31
598,13,Webcam,Bandung,961.2,2,2026-05-08
599,976,Keyboard,Makassar,872.39,3,2026-02-12
600,381,Mouse,Surabaya,393.17,1,2026-01-08
601,344,Monitor,Surabaya,4095.42,3,2026-05-28
602,643,Laptop,Medan,13462.37,3,2026-01-15
603,512,Headset,Bandung,925.07,3,2026-01-27
604,916,Headset,Jakarta,688.29,5,2026-01-01
605,46,Laptop,Bandung,8551.78,3,2026-04-09
606,943,Mouse,Bandung,472.46,1,2026-05-22
607,823,Webcam,Medan,579.61,2,2026-04-17
608,938,Webcam,Surabaya,617.01,1,2026-05-27
609,382,Laptop,Makassar,16079.91,1,2026-02-15
610,229,Headset,Jakarta,1921.93,1,2026-04-30
611,887,Keyboard,Surabaya,625.49,5,2026-04-27
612,9,Keyboard,Bandung,579.07,3,2026-06-09
613,249,Monitor,Surabaya,4366.76,4,2026-02-20
614,751,Headset,Bandung,555.96,4,2026-01-07
615,239,Headset,Surabaya,1381.1,1,2026-03-27
616,2,Webcam,Medan,1079.2,3,2026-01-27
617,211,Headset,Bandung,1013.69,1,2026-02-06
618,729,Keyboard,Jakarta,257.07,2,2026-05-14
619,423,Webcam,Surabaya,766.77,1,2026-05-29
620,98,Headset,Bandung,1383.27,4,2026-01-20
621,607,Headset,Jakarta,1039.47,2,2026-03-02
622,299,Keyboard,Surabaya,1403.85,4,2026-06-29
623,852,Webcam,Surabaya,654.45,3,2026-03-01
624,77,Mouse,Bandung,411.97,5,2026-01-28
625,160,Laptop,Bandung,13394.8,3,2026-04-15
626,124,Headset,Surabaya,1939.88,2,2026-04-26
627,316,Monitor,Surabaya,5409.93,1,2026-02-10
628,827,Webcam,Surabaya,1061.11,5,2026-01-11
629,221,Keyboard,Bandung,318.58,2,2026-04-02
630,406,Headset,Jakarta,1451.21,3,2026-02-14
631,32,Monitor,Medan,4223.82,5,2026-03-05
632,97,Monitor,Jakarta,5215.59,2,2026-02-01
633,13,Laptop,Bandung,9568.58,4,2026-04-06
634,703,Webcam,Jakarta,865.86,3,2026-01-20
635,23,Laptop,Bandung,18829.95,4,2026-02-02
636,95,Keyboard,Jakarta,255.51,4,2026-01-13
637,173,Headset,Medan,1696.87,4,2026-05-08
638,31,Monitor,Medan,2691.23,2,2026-02-17
639,282,Keyboard,Medan,1348.45,1,2026-06-07
640,635,Headset,Bandung,1400.37,4,2026-04-16
641,904,Headset,Medan,403.66,3,2026-04-09
642,141,Monitor,Bandung,4570.61,5,2026-03-05
643,646,Headset,Jakarta,1981.99,3,2026-05-03
644,558,Monitor,Surabaya,5650.71,5,2026-03-24
645,398,Keyboard,Bandung,233.88,5,2026-02-26
646,31,Keyboard,Jakarta,1251.25,4,2026-05-16
647,367,Headset,Bandung,1955.77,1,2026-03-05
648,673,Mouse,Surabaya,313.48,1,2026-02-26
649,590,Monitor,Surabaya,5740.82,2,2026-02-15
650,243,Headset,Surabaya,1670.56,3,2026-06-01
651,29,Webcam,Surabaya,1158.05,5,2026-02-06
652,577,Mouse,Medan,316.85,2,2026-05-06
653,39,Laptop,Jakarta,10791.48,2,2026-01-06
654,540,Monitor,Jakarta,3326.94,5,2026-02-21
655,826,Mouse,Surabaya,386.78,3,2026-01-16
656,23,Mouse,Makassar,381.88,2,2026-01-29
657,867,Headset,Surabaya,1932.95,3,2026-06-30
658,965,Webcam,Medan,868.81,3,2026-03-19
659,331,Mouse,Bandung,392.94,4,2026-06-13
660,984,Monitor,Surabaya,2696.81,5,2026-06-27
661,911,Headset,Surabaya,679.5,5,2026-02-14
662,388,Keyboard,Surabaya,365.55,1,2026-06-29
663,972,Headset,Medan,1746.29,5,2026-01-09
664,187,Headset,Surabaya,1865.76,5,2026-02-26
665,655,Headset,Jakarta,1892.37,2,2026-03-26
666,764,Laptop,Bandung,12161.72,3,2026-02-12
667,652,Laptop,Surabaya,13359.56,3,2026-02-23
668,256,Webcam,Jakarta,680.38,1,2026-01-01
669,50,Monitor,Medan,4930.34,2,2026-04-16
670,505,Monitor,Surabaya,4184.1,1,2026-05-03
671,808,Headset,Bandung,576.52,1,2026-01-09
672,302,Laptop,Surabaya,11133.53,1,2026-01-19
673,351,Mouse,Medan,164.36,1,2026-05-21
674,965,Laptop,Surabaya,15128.37,5,2026-05-04
675,722,Laptop,Medan,19309.31,2,2026-06-05
676,912,Monitor,Bandung,2214.22,3,2026-02-22
677,998,Mouse,Medan,378.88,5,2026-03-09
678,677,Keyboard,Surabaya,508.81,1,2026-04-11
679,586,Headset,Medan,561.1,3,2026-01-01
680,438,Laptop,Surabaya,17886.77,5,2026-05-03
681,205,Laptop,Jakarta,10483.44,3,2026-01-21
682,485,Laptop,Surabaya,17418.52,4,2026-05-06
683,917,Webcam,Surabaya,472.91,5,2026-04-10
684,190,Keyboard,Medan,680.22,4,2026-01-12
685,270,Monitor,Medan,3053.6,3,2026-05-25
686,64,Mouse,Jakarta,134.28,3,2026-05-19
687,424,Headset,Bandung,1241.12,4,2026-05-14
688,429,Headset,Medan,1273.61,2,2026-05-02
689,307,Laptop,Medan,18833.33,1,2026-05-09
690,585,Headset,Makassar,1451.81,5,2026-02-07
691,124,Monitor,Bandung,5796.25,2,2026-02-24
692,828,Mouse,Bandung,117.07,1,2026-06-24
693,446,Mouse,Bandung,433.64,3,2026-03-23
694,933,Webcam,Jakarta,469.62,5,2026-04-12
695,566,Keyboard,Surabaya,875.59,1,2026-06-29
696,639,Headset,Makassar,1628.87,1,2026-04-17
697,154,Mouse,Makassar,335.17,1,2026-01-28
698,577,Laptop,Surabaya,18409.7,3,2026-04-16
699,271,Monitor,Medan,4288.09,4,2026-01-10
700,177,Keyboard,Medan,387.01,5,2026-06-24
701,711,Monitor,Jakarta,3583.17,3,2026-06-26
702,244,Laptop,Medan,19050.02,3,2026-01-06
703,346,Keyboard,Surabaya,564.45,4,2026-06-28
704,702,Laptop,Bandung,9612.63,4,2026-03-24
705,276,Webcam,Medan,883.98,1,2026-02-18
706,453,Mouse,Medan,396.38,5,2026-04-06
707,841,Laptop,Makassar,17497.88,1,2026-03-21
708,727,Headset,Medan,530.6,5,2026-05-26
709,30,Mouse,Bandung,450.07,2,2026-01-15
710,256,Laptop,Medan,8606.71,3,2026-06-30
711,204,Keyboard,Surabaya,1270.56,5,2026-04-12
712,651,Laptop,Jakarta,10903.26,4,2026-06-02
713,457,Mouse,Medan,334.75,3,2026-03-30
714,168,Keyboard,Jakarta,570.59,4,2026-01-13
715,167,Headset,Bandung,1757.09,2,2026-06-23
716,212,Keyboard,Medan,867.27,1,2026-05-02
717,934,Mouse,Bandung,340.46,1,2026-02-27
718,259,Headset,Surabaya,1511.66,3,2026-04-19
719,917,Monitor,Surabaya,3835.99,2,2026-04-30
720,310,Webcam,Makassar,1059.45,4,2026-05-30
721,105,Laptop,Makassar,19993.15,3,2026-05-24
722,663,Headset,Makassar,780.55,1,2026-05-04
723,66,Keyboard,Surabaya,1032.77,3,2026-03-08
724,672,Webcam,Surabaya,550.69,5,2026-03-03
725,922,Laptop,Makassar,12849.18,3,2026-06-24
726,144,Webcam,Jakarta,924.32,3,2026-03-08
727,929,Monitor,Medan,3553.1,1,2026-05-30
728,726,Headset,Bandung,883.38,2,2026-06-25
729,548,Webcam,Medan,1125.22,3,2026-05-10
730,308,Mouse,Makassar,172.45,1,2026-05-01
731,132,Webcam,Surabaya,980.15,5,2026-02-16
732,970,Webcam,Surabaya,923.55,2,2026-04-01
733,229,Webcam,Surabaya,736.38,3,2026-04-06
734,267,Headset,Surabaya,1088.39,1,2026-05-01
735,55,Webcam,Makassar,864.25,5,2026-01-19
736,484,Mouse,Makassar,147.93,4,2026-05-16
737,306,Monitor,Jakarta,5483.4,2,2026-02-05
738,206,Keyboard,Medan,1483.35,4,2026-02-06
739,324,Webcam,Bandung,1023.15,4,2026-03-27
740,647,Mouse,Surabaya,353.8,1,2026-04-26
741,281,Mouse,Bandung,330.51,2,2026-05-06
742,805,Laptop,Bandung,15373.76,4,2026-04-14
743,440,Monitor,Medan,2018.68,5,2026-02-21
744,749,Keyboard,Jakarta,1359.61,5,2026-02-18
745,19,Webcam,Jakarta,901.35,2,2026-02-27
746,711,Keyboard,Surabaya,367.61,4,2026-05-09
747,603,Keyboard,Bandung,284.87,1,2026-03-18
748,972,Keyboard,Medan,1146.18,5,2026-05-15
749,346,Monitor,Bandung,3370.93,4,2026-04-02
750,769,Mouse,Bandung,479.23,4,2026-01-05
751,234,Mouse,Bandung,184.48,1,2026-05-31
752,517,Mouse,Jakarta,246.64,1,2026-04-07
753,898,Webcam,Surabaya,1017.0,5,2026-01-13
754,609,Laptop,Jakarta,15842.81,1,2026-01-13
755,707,Laptop,Medan,13331.77,1,2026-05-21
756,259,Monitor,Bandung,2821.98,1,2026-03-19
757,431,Webcam,Jakarta,929.99,3,2026-06-09
758,621,Webcam,Bandung,735.06,1,2026-05-11
759,737,Headset,Jakarta,780.6,1,2026-05-08
760,204,Headset,Bandung,1622.53,5,2026-02-21
761,367,Webcam,Medan,636.28,1,2026-05-21
762,509,Mouse,Medan,232.24,1,2026-01-04
763,688,Laptop,Jakarta,18022.79,4,2026-02-08
764,973,Laptop,Makassar,8900.58,1,2026-03-07
765,660,Mouse,Medan,495.47,3,2026-03-09
766,476,Laptop,Jakarta,17758.14,1,2026-03-16
767,369,Webcam,Surabaya,740.8,1,2026-01-25
768,872,Laptop,Jakarta,18223.98,2,2026-03-26
769,367,Monitor,Makassar,3073.24,1,2026-04-06
770,835,Keyboard,Bandung,347.98,4,2026-04-27
771,279,Monitor,Medan,5199.6,2,2026-01-29
772,136,Webcam,Jakarta,1185.26,2,2026-01-27
773,427,Headset,Medan,1663.85,4,2026-02-16
774,626,Monitor,Surabaya,4445.43,2,2026-05-04
775,943,Monitor,Jakarta,5550.38,4,2026-01-12
776,65,Keyboard,Surabaya,216.07,5,2026-05-28
777,742,Headset,Bandung,1962.42,3,2026-05-13
778,536,Webcam,Makassar,476.19,2,2026-05-04
779,355,Webcam,Medan,518.92,5,2026-06-06
780,56,Laptop,Bandung,14066.81,4,2026-05-07
781,891,Mouse,Jakarta,400.57,3,2026-03-03
782,339,Keyboard,Jakarta,859.01,5,2026-06-14
783,388,Monitor,Bandung,2315.32,4,2026-05-27
784,459,Laptop,Medan,13364.82,1,2026-05-08
785,764,Webcam,Jakarta,482.11,4,2026-01-10
786,571,Headset,Jakarta,1704.04,5,2026-06-08
787,653,Keyboard,Makassar,931.03,4,2026-03-29
788,373,Laptop,Bandung,18131.81,3,2026-05-24
789,786,Headset,Makassar,1104.33,3,2026-04-26
790,117,Laptop,Bandung,8026.36,3,2026-06-12
791,988,Keyboard,Makassar,878.58,1,2026-01-12
792,919,Mouse,Medan,156.18,4,2026-01-28
793,261,Headset,Bandung,618.82,4,2026-02-25
794,469,Mouse,Surabaya,143.11,4,2026-01-12
795,949,Webcam,Makassar,498.58,4,2026-04-28
796,675,Headset,Makassar,528.88,4,2026-01-02
797,544,Webcam,Jakarta,842.58,4,2026-05-30
798,495,Headset,Bandung,1476.09,2,2026-02-02
799,107,Monitor,Makassar,4424.64,3,2026-05-10
800,903,Monitor,Medan,5918.0,2,2026-03-12
801,408,Keyboard,Surabaya,788.7,2,2026-02-05
802,423,Headset,Makassar,808.15,5,2026-03-22
803,729,Webcam,Makassar,906.07,2,2026-02-23
804,640,Webcam,Surabaya,949.29,2,2026-06-16
805,999,Mouse,Makassar,317.0,3,2026-01-30
806,780,Keyboard,Makassar,824.48,5,2026-06-20
807,728,Monitor,Makassar,3143.71,4,2026-01-04
808,536,Laptop,Jakarta,12570.44,1,2026-06-21
809,58,Mouse,Surabaya,400.07,2,2026-03-15
810,700,Keyboard,Bandung,1291.2,3,2026-02-22
811,772,Headset,Jakarta,909.76,4,2026-01-27
812,631,Webcam,Makassar,1091.87,5,2026-04-10
813,244,Headset,Surabaya,1477.99,1,2026-04-08
814,397,Monitor,Surabaya,5863.33,1,2026-01-04
815,762,Keyboard,Bandung,1006.73,4,2026-02-27
816,934,Webcam,Surabaya,1004.09,5,2026-06-04
817,202,Webcam,Bandung,635.34,2,2026-06-24
818,77,Mouse,Bandung,394.03,1,2026-04-07
819,42,Monitor,Surabaya,4226.39,2,2026-02-11
820,599,Keyboard,Jakarta,629.73,2,2026-01-11
821,158,Keyboard,Makassar,266.11,5,2026-06-19
822,309,Monitor,Makassar,4200.64,1,2026-03-23
823,539,Mouse,Bandung,308.24,5,2026-02-10
824,426,Headset,Makassar,985.81,3,2026-02-26
825,905,Mouse,Surabaya,232.43,3,2026-02-25
826,974,Headset,Makassar,1107.26,5,2026-06-16
827,10,Laptop,Surabaya,13348.01,5,2026-06-09
828,250,Laptop,Surabaya,12576.47,1,2026-04-09
829,263,Headset,Surabaya,342.0,5,2026-04-06
830,527,Headset,Medan,1127.57,3,2026-06-16
831,198,Keyboard,Makassar,307.05,1,2026-02-12
832,995,Headset,Makassar,312.46,1,2026-02-23
833,687,Webcam,Bandung,1091.96,4,2026-01-27
834,211,Headset,Medan,1399.15,1,2026-06-25
835,158,Laptop,Medan,16602.42,1,2026-01-23
836,76,Laptop,Bandung,17530.58,5,2026-01-19
837,589,Mouse,Surabaya,263.05,4,2026-06-11
838,415,Monitor,Surabaya,2067.56,1,2026-05-17
839,7,Webcam,Makassar,450.59,5,2026-01-12
840,718,Laptop,Surabaya,19136.57,1,2026-03-16
841,806,Webcam,Surabaya,885.25,3,2026-04-23
842,391,Monitor,Jakarta,3895.95,5,2026-02-26
843,140,Webcam,Medan,1037.42,5,2026-03-17
844,984,Webcam,Bandung,638.45,3,2026-01-03
845,567,Headset,Bandung,509.5,1,2026-05-27
846,611,Monitor,Makassar,4190.1,1,2026-03-20
847,216,Webcam,Surabaya,569.39,5,2026-02-06
848,165,Mouse,Bandung,346.75,3,2026-02-19
849,118,Mouse,Makassar,440.9,5,2026-04-29
850,661,Headset,Jakarta,794.11,1,2026-03-06
851,101,Mouse,Makassar,294.88,3,2026-04-02
852,132,Webcam,Bandung,480.04,5,2026-01-18
853,922,Mouse,Surabaya,294.34,3,2026-06-07
854,676,Keyboard,Makassar,398.11,5,2026-04-04
855,828,Keyboard,Medan,419.23,3,2026-03-05
856,805,Mouse,Medan,210.67,3,2026-02-04
857,696,Webcam,Surabaya,1102.31,4,2026-04-25
858,368,Keyboard,Medan,917.17,2,2026-06-15
859,622,Laptop,Surabaya,18304.56,2,2026-05-18
860,202,Keyboard,Jakarta,1145.65,1,2026-05-10
861,647,Laptop,Makassar,14946.81,5,2026-02-24
862,929,Laptop,Makassar,11127.4,5,2026-05-01
863,670,Mouse,Surabaya,257.0,5,2026-03-16
864,138,Monitor,Makassar,4041.65,4,2026-04-04
865,515,Laptop,Bandung,18175.78,5,2026-06-25
866,170,Headset,Bandung,1058.57,2,2026-05-25
867,972,Headset,Bandung,1551.06,4,2026-04-02
868,42,Mouse,Medan,192.7,3,2026-04-05
869,240,Laptop,Bandung,14214.62,3,2026-04-10
870,481,Monitor,Jakarta,2159.62,3,2026-01-27
871,721,Headset,Surabaya,1719.28,3,2026-05-29
872,558,Headset,Bandung,940.32,4,2026-04-04
873,602,Webcam,Jakarta,813.33,4,2026-02-27
874,529,Monitor,Surabaya,5268.95,3,2026-05-05
875,812,Monitor,Makassar,2026.39,2,2026-04-23
876,170,Mouse,Jakarta,305.82,3,2026-02-24
877,154,Mouse,Bandung,244.89,1,2026-06-19
878,236,Monitor,Surabaya,4881.02,4,2026-06-22
879,491,Monitor,Bandung,4363.16,4,2026-01-06
880,250,Laptop,Bandung,14881.84,2,2026-02-04
881,645,Headset,Jakarta,1814.36,2,2026-01-15
882,171,Keyboard,Bandung,871.63,4,2026-06-03
883,993,Headset,Jakarta,1793.47,3,2026-01-22
884,222,Monitor,Makassar,5971.1,4,2026-02-13
885,225,Monitor,Makassar,2570.85,5,2026-02-16
886,639,Webcam,Makassar,611.62,3,2026-04-27
887,611,Headset,Jakarta,690.68,4,2026-02-03
888,112,Laptop,Bandung,14272.54,5,2026-06-25
889,430,Mouse,Makassar,138.52,4,2026-06-07
890,615,Laptop,Makassar,14039.95,1,2026-01-24
891,494,Webcam,Bandung,1121.59,5,2026-01-01
892,919,Webcam,Medan,817.64,3,2026-01-12
893,715,Headset,Medan,690.13,4,2026-04-08
894,359,Headset,Makassar,466.12,2,2026-03-07
895,489,Mouse,Jakarta,213.31,5,2026-04-15
896,264,Mouse,Jakarta,383.66,1,2026-05-28
897,536,Laptop,Makassar,8086.33,2,2026-06-26
898,824,Keyboard,Medan,670.95,2,2026-04-20
899,668,Headset,Surabaya,744.21,5,2026-04-19
900,579,Keyboard,Makassar,558.23,4,2026-02-22
901,424,Headset,Makassar,1120.2,3,2026-05-24
902,569,Monitor,Surabaya,5954.03,5,2026-03-30
903,793,Webcam,Medan,988.63,1,2026-02-28
904,458,Webcam,Bandung,480.22,5,2026-04-13
905,805,Keyboard,Makassar,998.23,1,2026-02-11
906,399,Webcam,Jakarta,1043.5,2,2026-05-01
907,949,Headset,Medan,449.84,3,2026-02-26
908,380,Laptop,Makassar,8453.06,4,2026-04-13
909,629,Webcam,Makassar,629.18,5,2026-01-15
910,969,Mouse,Medan,275.59,2,2026-06-18
911,954,Headset,Surabaya,631.07,5,2026-05-11
912,529,Webcam,Bandung,892.15,1,2026-04-03
913,245,Webcam,Jakarta,1180.52,1,2026-03-12
914,799,Monitor,Surabaya,4678.65,4,2026-05-31
915,206,Headset,Jakarta,1552.77,1,2026-01-24
916,563,Keyboard,Makassar,1389.51,3,2026-03-30
917,987,Keyboard,Bandung,988.27,2,2026-04-27
918,953,Monitor,Makassar,2018.61,2,2026-04-15
919,519,Laptop,Makassar,8868.63,3,2026-03-29
920,970,Laptop,Makassar,19480.51,5,2026-05-28
921,257,Webcam,Medan,1172.84,5,2026-05-04
922,789,Mouse,Surabaya,484.5,4,2026-06-24
923,472,Headset,Jakarta,1119.35,3,2026-01-18
924,392,Webcam,Bandung,941.53,2,2026-03-22
925,423,Keyboard,Makassar,896.35,3,2026-03-05
926,295,Laptop,Medan,16084.38,3,2026-01-20
927,568,Mouse,Medan,225.55,2,2026-05-27
928,276,Mouse,Bandung,299.6,2,2026-03-02
929,754,Mouse,Surabaya,182.71,2,2026-03-05
930,857,Headset,Surabaya,565.19,1,2026-01-31
931,943,Laptop,Medan,15365.92,5,2026-01-11
932,869,Monitor,Surabaya,4482.67,4,2026-05-28
933,890,Keyboard,Medan,437.73,5,2026-03-13
934,408,Mouse,Makassar,151.3,5,2026-04-19
935,490,Headset,Jakarta,1154.21,4,2026-06-25
936,795,Mouse,Medan,490.6,5,2026-04-28
937,324,Webcam,Jakarta,409.46,2,2026-04-08
938,595,Laptop,Surabaya,12339.23,3,2026-02-17
939,562,Keyboard,Bandung,550.23,5,2026-03-29
940,375,Mouse,Medan,269.58,4,2026-06-29
941,771,Keyboard,Surabaya,1310.62,3,2026-04-26
942,185,Headset,Bandung,1964.76,2,2026-01-26
943,739,Keyboard,Bandung,921.94,4,2026-02-20
944,150,Webcam,Bandung,778.39,1,2026-02-15
945,432,Monitor,Bandung,5982.25,5,2026-05-17
946,738,Keyboard,Medan,590.04,5,2026-05-26
947,49,Monitor,Jakarta,4762.17,1,2026-02-25
948,834,Keyboard,Medan,1290.66,1,2026-04-26
949,763,Keyboard,Surabaya,669.25,5,2026-05-23
950,955,Keyboard,Surabaya,225.79,1,2026-03-31
951,889,Webcam,Makassar,559.17,5,2026-06-16
952,665,Headset,Bandung,1964.93,3,2026-04-01
953,333,Webcam,Makassar,789.99,4,2026-01-21
954,391,Headset,Surabaya,1088.38,2,2026-02-12
955,656,Keyboard,Medan,1020.66,5,2026-04-14
956,870,Laptop,Jakarta,9943.99,2,2026-03-22
957,325,Webcam,Surabaya,968.35,5,2026-06-15
958,405,Keyboard,Medan,1215.27,3,2026-05-31
959,534,Monitor,Medan,2669.27,1,2026-02-02
960,746,Mouse,Surabaya,476.17,1,2026-02-23
961,171,Monitor,Jakarta,2382.21,4,2026-05-21
962,56,Laptop,Medan,14287.79,1,2026-01-27
963,269,Headset,Bandung,443.33,4,2026-03-21
964,235,Mouse,Surabaya,277.26,2,2026-02-03
965,540,Mouse,Jakarta,114.06,3,2026-03-25
966,885,Monitor,Medan,5899.93,5,2026-03-11
967,562,Monitor,Bandung,5878.17,5,2026-02-15
968,606,Headset,Medan,1372.78,5,2026-04-22
969,537,Webcam,Makassar,647.73,3,2026-05-04
970,553,Mouse,Jakarta,276.74,3,2026-04-16
971,267,Mouse,Surabaya,104.22,5,2026-02-04
972,353,Keyboard,Medan,895.63,4,2026-05-03
973,307,Laptop,Medan,17575.58,5,2026-03-01
974,816,Laptop,Makassar,12483.73,4,2026-05-24
975,448,Monitor,Bandung,2653.08,4,2026-04-07
976,226,Keyboard,Jakarta,748.91,2,2026-05-13
977,783,Headset,Surabaya,783.95,5,2026-03-10
978,423,Mouse,Jakarta,172.96,3,2026-01-29
979,653,Monitor,Makassar,3811.07,5,2026-05-06
980,193,Keyboard,Jakarta,397.79,5,2026-01-06
981,191,Laptop,Surabaya,11230.34,4,2026-01-03
982,239,Laptop,Bandung,8176.7,2,2026-03-29
983,431,Keyboard,Medan,1497.35,4,2026-06-28
984,811,Laptop,Surabaya,8962.68,2,2026-01-15
985,273,Monitor,Jakarta,4172.77,2,2026-02-19
986,918,Keyboard,Medan,1276.73,1,2026-03-05
987,395,Monitor,Bandung,4950.48,1,2026-02-20
988,472,Webcam,Jakarta,816.91,2,2026-05-02
989,399,Webcam,Surabaya,1148.97,2,2026-06-11
990,746,Laptop,Makassar,14251.12,3,2026-05-04
991,654,Keyboard,Bandung,668.55,1,2026-06-20
992,224,Laptop,Bandung,15594.91,3,2026-01-04
993,172,Keyboard,Makassar,355.54,2,2026-01-03
994,993,Laptop,Makassar,17401.7,4,2026-06-26
995,611,Mouse,Surabaya,408.32,2,2026-02-10
996,512,Laptop,Makassar,12061.07,1,2026-01-16
997,365,Webcam,Bandung,961.06,1,2026-02-02
998,500,Mouse,Surabaya,492.67,3,2026-04-23
999,751,Mouse,Jakarta,375.7,3,2026-02-04
1000,257,Laptop,Medan,16479.51,5,2026-03-17
1001,556,Webcam,Medan,551.82,2,2026-05-20
1002,357,Keyboard,Medan,557.92,5,2026-05-22
